order_id,agent_age,agent_rating,store_latitude,store_longitude,drop_latitude,drop_longitude,order_date,order_time,pickup_time,weather,traffic,vehicle,area,delivery_time,category,outlier_delivery_time,distance,age_group,order_datetime,pickup_datetime,pickup_hour,time_of_day,order_to_pickup_min
vdke816445233,33,4.5,17.433809,78.386744,17.543809,78.496744,2022-03-31,18:35:00,18:50:00,stormy,Medium ,van,Metropolitian ,24,Grocery,False,16.902806732498032,26-35,2022-03-31 18:35:00,2022-03-31 18:50:00,18,Afternoon,15.0
aruj953047979,23,4.6,13.02978,80.208812,13.07978,80.258812,2022-03-15,17:15:00,17:30:00,cloudy,Medium ,motorcycle ,Metropolitian ,25,Grocery,False,7.761726486394523,18-25,2022-03-15 17:15:00,2022-03-15 17:30:00,17,Afternoon,15.0
qrdb723853117,35,4.9,26.88842,75.800689,26.89842,75.810689,2022-03-17,08:15:00,08:20:00,fog,Low ,motorcycle ,Metropolitian ,28,Grocery,False,1.4899271643865588,26-35,2022-03-17 08:15:00,2022-03-17 08:20:00,8,Morning,5.0
rjwo845918462,39,4.9,11.021278,76.995017,11.111278,77.085017,2022-03-16,19:15:00,19:25:00,cloudy,Jam ,scooter ,Metropolitian ,48,Grocery,False,14.02184017066065,36-45,2022-03-16 19:15:00,2022-03-16 19:25:00,19,Evening,10.0
kyzq339833948,21,4.7,18.994049,72.825203,19.084049,72.915203,2022-03-10,00:00:00,00:15:00,fog,Low ,motorcycle ,Metropolitian ,27,Grocery,False,13.771140253368426,18-25,2022-03-10 00:00:00,2022-03-10 00:15:00,0,Night,15.0
hyrv516368218,30,4.6,17.424114,78.347554,17.464114,78.387554,2022-03-01,14:20:00,14:35:00,cloudy,High ,scooter ,Metropolitian ,26,Grocery,False,6.147194518583352,26-35,2022-03-01 14:20:00,2022-03-01 14:35:00,14,Afternoon,15.0
qfli352870574,36,3.6,17.41233,78.449654,17.48233,78.519654,2022-03-10,20:25:00,20:35:00,sandstorms,Jam ,motorcycle ,Metropolitian ,34,Grocery,False,10.757499697083244,36-45,2022-03-10 20:25:00,2022-03-10 20:35:00,20,Evening,10.0
fnfm312440369,24,5.0,21.15276,72.778059,21.21276,72.838059,2022-03-01,20:55:00,21:05:00,fog,Jam ,motorcycle ,Metropolitian ,26,Grocery,False,9.12201685083382,18-25,2022-03-01 20:55:00,2022-03-01 21:05:00,21,Evening,10.0
rngp169388035,35,4.2,30.893081,75.821495,30.973081,75.901495,2022-02-14,18:30:00,18:40:00,cloudy,Medium ,motorcycle ,Metropolitian ,31,Grocery,False,11.71980974006041,26-35,2022-02-14 18:30:00,2022-02-14 18:40:00,18,Afternoon,10.0
vahw418861866,23,4.0,26.913483,75.803139,26.923483,75.813139,2022-03-17,08:40:00,08:55:00,sandstorms,Low ,motorcycle ,Urban ,22,Grocery,False,1.4897806686912982,18-25,2022-03-17 08:40:00,2022-03-17 08:55:00,8,Morning,15.0
ogux402444927,28,5.0,26.849596,75.800512,26.899596,75.850512,2022-03-11,21:00:00,21:10:00,sandstorms,Jam ,motorcycle ,Metropolitian ,26,Grocery,False,7.450185408246092,26-35,2022-03-11 21:00:00,2022-03-11 21:10:00,21,Evening,10.0
nlxa239507192,27,4.8,23.211529,77.419399,23.301529,77.509399,2022-02-16,21:35:00,21:45:00,fog,Jam ,motorcycle ,Other,30,Grocery,False,13.589987199022822,26-35,2022-02-16 21:35:00,2022-02-16 21:45:00,21,Evening,10.0
eppw221715404,28,4.8,17.438263,78.397865,17.568263,78.527865,2022-03-20,17:30:00,17:45:00,windy,Medium ,motorcycle ,Metropolitian ,24,Grocery,False,19.975286862388522,26-35,2022-03-20 17:30:00,2022-03-20 17:45:00,17,Afternoon,15.0
ouje518434515,27,4.6,13.091809,80.219104,13.201809,80.329104,2022-04-02,18:10:00,18:25:00,stormy,Medium ,motorcycle ,Urban ,35,Grocery,False,17.07269000033606,26-35,2022-04-02 18:10:00,2022-04-02 18:25:00,18,Afternoon,15.0
yedp219932209,32,4.5,13.02978,80.208812,13.07978,80.258812,2022-03-07,21:30:00,21:45:00,sunny,Jam ,motorcycle ,Urban ,20,Grocery,False,7.761726486394523,26-35,2022-03-07 21:30:00,2022-03-07 21:45:00,21,Evening,15.0
ryya833292923,20,4.3,27.160832,78.011608,27.170832,78.021608,2022-02-13,08:30:00,08:45:00,stormy,Low ,motorcycle ,Metropolitian ,20,Grocery,False,1.4883291030438521,18-25,2022-02-13 08:30:00,2022-02-13 08:45:00,8,Morning,15.0
barl971032122,32,4.1,12.981615,80.231598,13.091615,80.341598,2022-03-04,19:10:00,19:15:00,sandstorms,Jam ,motorcycle ,Metropolitian ,38,Grocery,False,17.076407856166536,26-35,2022-03-04 19:10:00,2022-03-04 19:15:00,19,Evening,5.0
zyei435272204,29,4.9,9.979363,76.285001,10.019363,76.325001,2022-02-15,14:30:00,14:35:00,fog,High ,motorcycle ,Urban ,21,Grocery,False,6.242543106402691,26-35,2022-02-15 14:30:00,2022-02-15 14:35:00,14,Afternoon,5.0
lubn866837367,25,4.1,26.90519,75.810753,26.93519,75.840753,2022-03-26,21:55:00,22:10:00,sandstorms,Jam ,motorcycle ,Metropolitian ,34,Grocery,False,4.46931202175492,18-25,2022-03-26 21:55:00,2022-03-26 22:10:00,22,Evening,15.0
igyp372514587,28,4.5,21.15276,72.778059,21.18276,72.808059,2022-03-03,22:35:00,22:40:00,sandstorms,Low ,van,Urban ,13,Grocery,False,4.561223681551846,26-35,2022-03-03 22:35:00,2022-03-03 22:40:00,22,Evening,5.0
tmxd519767969,30,4.4,23.416792,85.316842,23.486792,85.386842,2022-03-25,21:20:00,21:30:00,windy,Jam ,motorcycle ,Urban ,42,Grocery,False,10.562878909252845,26-35,2022-03-25 21:20:00,2022-03-25 21:30:00,21,Evening,10.0
swew052583453,20,5.0,11.008638,76.984311,11.098638,77.074311,2022-03-20,17:45:00,17:50:00,windy,Medium ,motorcycle ,Metropolitian ,29,Grocery,False,14.022136830289478,18-25,2022-03-20 17:45:00,2022-03-20 17:50:00,17,Afternoon,5.0
fujv395849782,35,4.8,30.328174,78.049117,30.408174,78.129117,2022-02-16,19:20:00,19:30:00,fog,Jam ,motorcycle ,Metropolitian ,40,Grocery,False,11.748969507649402,26-35,2022-02-16 19:20:00,2022-02-16 19:30:00,19,Evening,10.0
gdye340166611,28,4.9,11.02091,76.940432,11.15091,77.070432,2022-03-18,22:55:00,23:05:00,fog,Low ,motorcycle ,Metropolitian ,23,Grocery,False,20.253101372632372,26-35,2022-03-18 22:55:00,2022-03-18 23:05:00,23,Evening,10.0
rpkc295547548,26,4.9,17.458998,78.500366,17.488998,78.530366,2022-03-15,19:00:00,19:15:00,cloudy,Medium ,motorcycle ,Metropolitian ,16,Grocery,False,4.610035602260694,26-35,2022-03-15 19:00:00,2022-03-15 19:15:00,19,Evening,15.0
gfky658688172,38,4.9,25.450329,81.834279,25.500329,81.884279,2022-02-17,21:50:00,22:05:00,fog,Jam ,motorcycle ,Metropolitian ,31,Grocery,False,7.490186773135625,36-45,2022-02-17 21:50:00,2022-02-17 22:05:00,22,Evening,15.0
ebve038378856,23,4.7,12.972793,80.249982,13.032793,80.309982,2022-03-01,19:20:00,19:30:00,fog,Jam ,scooter ,Metropolitian ,23,Grocery,False,9.315024038998043,18-25,2022-03-01 19:20:00,2022-03-01 19:30:00,19,Evening,10.0
jbca225311265,33,5.0,12.986047,80.218114,13.046047,80.278114,2022-03-28,21:25:00,21:30:00,stormy,Jam ,van,Metropolitian ,28,Grocery,False,9.314781588433535,26-35,2022-03-28 21:25:00,2022-03-28 21:30:00,21,Evening,5.0
bxto312891653,23,5.0,23.374878,85.335739,23.384878,85.345739,2022-03-13,10:45:00,10:50:00,stormy,Low ,motorcycle ,Urban ,17,Grocery,False,1.5093577696337532,18-25,2022-03-13 10:45:00,2022-03-13 10:50:00,10,Morning,5.0
qfdp615307771,33,4.0,12.325461,76.632278,12.375461,76.682278,2022-04-03,19:15:00,19:30:00,sandstorms,Jam ,motorcycle ,Metropolitian ,31,Grocery,False,7.772220444452982,26-35,2022-04-03 19:15:00,2022-04-03 19:30:00,19,Evening,15.0
ocaq223430805,28,5.0,17.426228,78.407495,17.466228,78.447495,2022-03-13,15:50:00,16:00:00,fog,Medium ,scooter ,Urban ,17,Grocery,False,6.147160558529004,26-35,2022-03-13 15:50:00,2022-03-13 16:00:00,16,Afternoon,10.0
vejz737254662,25,4.7,13.081878,80.248519,13.111878,80.278519,2022-03-03,21:30:00,21:40:00,windy,Jam ,scooter ,Urban ,24,Grocery,False,4.656649028065795,18-25,2022-03-03 21:30:00,2022-03-03 21:40:00,21,Evening,10.0
tufv207051044,30,4.0,22.515082,88.36783,22.575082,88.42783,2022-02-11,17:10:00,17:25:00,fog,Medium ,motorcycle ,Metropolitian ,33,Grocery,False,9.081833107521826,26-35,2022-02-11 17:10:00,2022-02-11 17:25:00,17,Afternoon,15.0
mksq013788859,20,4.6,22.651847,75.881991,22.731847,75.961991,2022-03-02,19:35:00,19:50:00,sunny,Jam ,motorcycle ,Metropolitian ,16,Grocery,False,12.103166363270562,18-25,2022-03-02 19:35:00,2022-03-02 19:50:00,19,Evening,15.0
etad169605658,25,4.9,12.972161,77.596014,13.022161,77.646014,2022-04-05,18:20:00,18:30:00,fog,Medium ,van,Metropolitian ,11,Grocery,False,7.7626058902454,18-25,2022-04-05 18:20:00,2022-04-05 18:30:00,18,Afternoon,10.0
atok450706888,22,4.9,21.175104,72.804342,21.225104,72.854342,2022-03-26,21:45:00,21:55:00,fog,Jam ,scooter ,Metropolitian ,32,Grocery,False,7.601265908224463,18-25,2022-03-26 21:45:00,2022-03-26 21:55:00,21,Evening,10.0
npwp750364427,37,4.8,21.170096,72.789122,21.210096,72.829122,2022-03-07,14:40:00,14:45:00,sunny,High ,scooter ,Metropolitian ,22,Grocery,False,6.081204324626466,36-45,2022-03-07 14:40:00,2022-03-07 14:45:00,14,Afternoon,5.0
eybj999618707,30,4.6,18.536718,73.830327,18.596719,73.890327,2022-04-05,20:00:00,20:10:00,windy,Jam ,scooter ,Metropolitian ,30,Grocery,False,9.19302787417212,26-35,2022-04-05 20:00:00,2022-04-05 20:10:00,20,Evening,10.0
onli571111614,29,5.0,10.994136,76.963303,11.014136,76.983303,2022-03-07,11:00:00,11:10:00,sunny,Low ,motorcycle ,Metropolitian ,15,Grocery,False,3.1162880555409944,26-35,2022-03-07 11:00:00,2022-03-07 11:10:00,11,Morning,10.0
rbgt126545378,30,4.4,12.949934,77.699386,13.059934,77.809386,2022-03-31,19:15:00,19:20:00,windy,Jam ,motorcycle ,Urban ,35,Grocery,False,17.07747121287486,26-35,2022-03-31 19:15:00,2022-03-31 19:20:00,19,Evening,5.0
kdkv968634322,25,5.0,12.337978,76.616792,12.357978,76.636792,2022-04-03,11:40:00,11:45:00,stormy,High ,motorcycle ,Metropolitian ,29,Grocery,False,3.108902629159348,18-25,2022-04-03 11:40:00,2022-04-03 11:45:00,11,Morning,5.0
lmkt673229384,26,4.5,19.875908,75.358888,19.985908,75.468888,2022-02-14,18:15:00,18:30:00,fog,Medium ,scooter ,Metropolitian ,28,Grocery,False,16.78783038409468,26-35,2022-02-14 18:15:00,2022-02-14 18:30:00,18,Afternoon,15.0
ahkl973908246,35,4.1,19.22384,72.841347,19.31384,72.931347,2022-03-27,23:25:00,23:40:00,fog,Low ,motorcycle ,Urban ,39,Grocery,False,13.762097103297643,26-35,2022-03-27 23:25:00,2022-03-27 23:40:00,23,Evening,15.0
sjzm753195134,27,4.9,22.310329,73.169083,22.440329,73.299083,2022-03-14,23:20:00,23:25:00,stormy,Low ,motorcycle ,Metropolitian ,22,Grocery,False,19.68840740892438,26-35,2022-03-14 23:20:00,2022-03-14 23:25:00,23,Evening,5.0
ycww019194977,27,4.6,22.745049,75.892471,22.815049,75.962471,2022-03-27,23:50:00,23:55:00,windy,Low ,motorcycle ,Metropolitian ,21,Grocery,False,10.58713106938149,26-35,2022-03-27 23:50:00,2022-03-27 23:55:00,23,Evening,5.0
ldgk878605824,36,4.0,18.994049,72.825203,19.124049,72.955203,2022-03-12,18:45:00,18:50:00,cloudy,Medium ,motorcycle ,Metropolitian ,37,Grocery,False,19.890514223034963,36-45,2022-03-12 18:45:00,2022-03-12 18:50:00,18,Afternoon,5.0
rocp453264144,29,4.7,17.426228,78.407495,17.496228,78.477495,2022-04-04,20:20:00,20:25:00,sunny,Jam ,motorcycle ,Urban ,10,Grocery,False,10.757108800258132,26-35,2022-04-04 20:20:00,2022-04-04 20:25:00,20,Evening,5.0
aqnu839767348,23,5.0,19.207222,72.972281,19.317222,73.082281,2022-03-23,22:50:00,22:55:00,sandstorms,Low ,scooter ,Urban ,13,Grocery,False,16.82066030021692,18-25,2022-03-23 22:50:00,2022-03-23 22:55:00,22,Evening,5.0
pcns545620018,35,4.8,12.316967,76.603067,12.426967,76.713067,2022-03-16,22:45:00,23:00:00,windy,Low ,motorcycle ,Urban ,21,Grocery,False,17.09819699771769,26-35,2022-03-16 22:45:00,2022-03-16 23:00:00,23,Evening,15.0
gpzd261820041,24,4.5,18.563934,73.915367,18.613934,73.965367,2022-03-30,18:20:00,18:25:00,stormy,Medium ,motorcycle ,Metropolitian ,25,Grocery,False,7.66031691183285,18-25,2022-03-30 18:20:00,2022-03-30 18:25:00,18,Afternoon,5.0
ohuk643122582,39,4.0,11.016298,76.972076,11.126298,77.082076,2022-03-10,21:20:00,21:30:00,sunny,Jam ,motorcycle ,Metropolitian ,42,Grocery,False,17.137660049154135,36-45,2022-03-10 21:20:00,2022-03-10 21:30:00,21,Evening,10.0
aeem309847683,35,4.5,23.374878,85.335739,23.384878,85.345739,2022-03-05,08:10:00,08:15:00,cloudy,Low ,motorcycle ,Metropolitian ,17,Grocery,False,1.5093577696337532,26-35,2022-03-05 08:10:00,2022-03-05 08:15:00,8,Morning,5.0
eamo992761731,26,4.1,22.311844,73.165081,22.321844,73.175081,2022-03-17,10:35:00,10:50:00,windy,Low ,motorcycle ,Metropolitian ,29,Grocery,False,1.5147861398649296,26-35,2022-03-17 10:35:00,2022-03-17 10:50:00,10,Morning,15.0
ofjm616798230,26,4.3,12.337978,76.616792,12.447978,76.726792,2022-03-12,18:35:00,18:40:00,fog,Medium ,van,Metropolitian ,33,Grocery,False,17.09752492719776,26-35,2022-03-12 18:35:00,2022-03-12 18:40:00,18,Afternoon,5.0
zksd720112225,36,4.1,12.337978,76.616792,12.417978,76.696792,2022-03-20,21:35:00,21:40:00,cloudy,Jam ,van,Metropolitian ,43,Grocery,False,12.434913132379245,36-45,2022-03-20 21:35:00,2022-03-20 21:40:00,21,Evening,5.0
trwd920026931,32,4.6,26.766536,75.837333,26.816536,75.887333,2022-03-09,20:40:00,20:50:00,windy,Jam ,van,Metropolitian ,28,Grocery,False,7.452607659561829,26-35,2022-03-09 20:40:00,2022-03-09 20:50:00,20,Evening,10.0
jhxl117807594,39,4.9,23.214294,77.435361,23.274294,77.495361,2022-02-11,20:40:00,20:55:00,sunny,Jam ,motorcycle ,Metropolitian ,24,Grocery,False,9.060372371427242,36-45,2022-02-11 20:40:00,2022-02-11 20:55:00,20,Evening,15.0
spgs849458466,39,4.0,19.876219,75.346017,19.986219,75.456017,2022-02-16,21:00:00,21:05:00,cloudy,Jam ,motorcycle ,Urban ,39,Grocery,False,16.78781488208179,36-45,2022-02-16 21:00:00,2022-02-16 21:05:00,21,Evening,5.0
nxka852359003,23,4.6,13.086438,80.220672,13.106438,80.240672,2022-04-05,09:50:00,10:05:00,fog,Low ,scooter ,Metropolitian ,10,Grocery,False,3.1044353971266565,18-25,2022-04-05 09:50:00,2022-04-05 10:05:00,10,Morning,15.0
rwme593029829,24,5.0,13.026279,80.174568,13.056279,80.204568,2022-03-01,18:10:00,18:20:00,sunny,Medium ,motorcycle ,Metropolitian ,16,Grocery,False,4.65715978228187,18-25,2022-03-01 18:10:00,2022-03-01 18:20:00,18,Afternoon,10.0
ulli785835550,21,4.4,19.120083,72.907385,19.170083,72.957385,2022-03-28,19:25:00,19:35:00,windy,Jam ,motorcycle ,Metropolitian ,36,Grocery,False,7.648322354566645,18-25,2022-03-28 19:25:00,2022-03-28 19:35:00,19,Evening,10.0
ovpv306166377,35,4.8,21.175975,72.795503,21.255975,72.875503,2022-03-06,19:40:00,19:55:00,fog,Jam ,motorcycle ,Metropolitian ,46,Grocery,False,12.161417162421785,26-35,2022-03-06 19:40:00,2022-03-06 19:55:00,19,Evening,15.0
vpts208424071,24,3.9,30.893384,75.821202,30.923384,75.851202,2022-02-17,21:15:00,21:25:00,sunny,Jam ,motorcycle ,Metropolitian ,40,Grocery,False,4.395410042540846,18-25,2022-02-17 21:15:00,2022-02-17 21:25:00,21,Evening,10.0
cwdd588331667,25,4.5,11.001753,76.986241,11.131753,77.116241,2022-04-04,23:45:00,00:00:00,stormy,Low ,motorcycle ,Urban ,12,Grocery,False,20.25375174504926,18-25,2022-04-04 23:45:00,2022-04-04 00:00:00,0,Night,-1425.0
eupr494962428,28,4.2,19.876428,75.364792,19.986428,75.474792,2022-02-16,17:35:00,17:40:00,stormy,Medium ,motorcycle ,Metropolitian ,38,Grocery,False,16.787804464209696,26-35,2022-02-16 17:35:00,2022-02-16 17:40:00,17,Afternoon,5.0
jyao725748867,24,4.7,26.902328,75.794257,27.032328,75.924257,2022-03-27,21:40:00,21:50:00,stormy,Jam ,motorcycle ,Other,33,Grocery,False,19.36342948174777,18-25,2022-03-27 21:40:00,2022-03-27 21:50:00,21,Evening,10.0
eysc169235735,37,3.7,19.120083,72.907385,19.200083,72.987385,2022-03-08,19:10:00,19:25:00,sandstorms,Jam ,scooter ,Metropolitian ,33,Grocery,False,12.236790662986138,36-45,2022-03-08 19:10:00,2022-03-08 19:25:00,19,Evening,15.0
pvub576308637,20,5.0,12.949934,77.699386,12.969934,77.719386,2022-03-01,11:20:00,11:25:00,sunny,High ,motorcycle ,Urban ,16,Grocery,False,3.105268883133742,18-25,2022-03-01 11:20:00,2022-03-01 11:25:00,11,Morning,5.0
rsre481936906,28,4.7,11.003669,76.976494,11.013669,76.986494,2022-03-21,10:25:00,10:40:00,sunny,Low ,van,Urban ,17,Grocery,False,1.5581322655568652,26-35,2022-03-21 10:25:00,2022-03-21 10:40:00,10,Morning,15.0
dvfb347934900,32,4.7,23.232357,77.429989,23.282357,77.479989,2022-02-11,17:50:00,17:55:00,windy,Medium ,motorcycle ,Metropolitian ,30,Grocery,False,7.54997184471634,26-35,2022-02-11 17:50:00,2022-02-11 17:55:00,17,Afternoon,5.0
zaic549715207,29,4.7,11.001753,76.986241,11.061753,77.046241,2022-03-13,23:45:00,23:50:00,sunny,Low ,motorcycle ,Metropolitian ,21,Grocery,False,9.348433430020535,26-35,2022-03-13 23:45:00,2022-03-13 23:50:00,23,Evening,5.0
pcyz175163778,23,4.7,15.49395,73.827423,15.54395,73.877423,2022-02-15,19:45:00,19:55:00,sunny,Jam ,scooter ,Metropolitian ,12,Grocery,False,7.720670489738337,18-25,2022-02-15 19:45:00,2022-02-15 19:55:00,19,Evening,10.0
hker377504615,26,4.7,25.450377,81.834236,25.480377,81.864236,2022-02-13,18:35:00,18:45:00,fog,Medium ,motorcycle ,Metropolitian ,29,Grocery,False,4.494279117295131,26-35,2022-02-13 18:35:00,2022-02-13 18:45:00,18,Afternoon,10.0
xjmz331945500,24,4.7,13.026286,80.275235,13.106286,80.355235,2022-03-25,22:50:00,22:55:00,sandstorms,Low ,van,Metropolitian ,13,Grocery,False,12.418480328292787,18-25,2022-03-25 22:50:00,2022-03-25 22:55:00,22,Evening,5.0
bjih197922674,31,4.7,12.326356,76.619103,12.376356,76.669103,2022-03-13,17:45:00,17:50:00,fog,Medium ,scooter ,Metropolitian ,15,Grocery,False,7.772207463584183,26-35,2022-03-13 17:45:00,2022-03-13 17:50:00,17,Afternoon,5.0
dulc053530132,22,4.5,22.311844,73.165081,22.391844,73.245081,2022-03-23,23:10:00,23:25:00,windy,Low ,motorcycle ,Metropolitian ,16,Grocery,False,12.116886186590971,18-25,2022-03-23 23:10:00,2022-03-23 23:25:00,23,Evening,15.0
ytlh346393018,30,4.1,9.970717,76.285447,10.060717,76.375447,2022-02-14,21:20:00,21:35:00,fog,Jam ,scooter ,Metropolitian ,47,Grocery,False,14.0453730484291,26-35,2022-02-14 21:20:00,2022-02-14 21:35:00,21,Evening,15.0
vcby717453404,35,4.9,18.546947,73.900626,18.676947,74.030626,2022-03-27,22:10:00,22:25:00,sunny,Low ,scooter ,Metropolitian ,25,Grocery,False,19.915547551520536,26-35,2022-03-27 22:10:00,2022-03-27 22:25:00,22,Evening,15.0
npmh177002925,31,4.8,23.374989,85.335486,23.434989,85.395486,2022-03-26,23:45:00,23:55:00,sunny,Low ,motorcycle ,Metropolitian ,18,Grocery,False,9.055361318453961,26-35,2022-03-26 23:45:00,2022-03-26 23:55:00,23,Evening,10.0
sqnw304854694,34,4.8,0.0,0.0,0.13,0.13,2022-03-25,23:40:00,23:50:00,sandstorms,Low ,scooter ,Urban ,16,Grocery,False,20.44292976252901,26-35,2022-03-25 23:40:00,2022-03-25 23:50:00,23,Evening,10.0
zfgm384341821,38,4.8,11.022477,76.995667,11.082477,77.055667,2022-03-13,18:40:00,18:45:00,fog,Medium ,motorcycle ,Metropolitian ,30,Grocery,False,9.348109676504626,36-45,2022-03-13 18:40:00,2022-03-13 18:45:00,18,Afternoon,5.0
kdnj390004579,38,4.8,0.0,0.0,0.13,0.13,2022-03-12,22:40:00,22:50:00,cloudy,Low ,motorcycle ,Metropolitian ,27,Grocery,False,20.44292976252901,36-45,2022-03-12 22:40:00,2022-03-12 22:50:00,22,Evening,10.0
gqum219132291,32,4.9,26.766536,75.837333,26.826536,75.897333,2022-03-11,18:40:00,18:55:00,windy,Medium ,van,Urban ,27,Grocery,False,8.942954308598226,26-35,2022-03-11 18:40:00,2022-03-11 18:55:00,18,Afternoon,15.0
lzzv584021491,20,4.8,26.90519,75.810753,26.91519,75.820753,2022-03-21,08:55:00,09:10:00,windy,Low ,scooter ,Metropolitian ,11,Grocery,False,1.489829154062434,18-25,2022-03-21 08:55:00,2022-03-21 09:10:00,9,Morning,15.0
ecob405030795,39,4.8,19.875522,75.367127,19.885522,75.377127,2022-02-11,09:55:00,10:00:00,fog,Low ,motorcycle ,Metropolitian ,25,Grocery,False,1.526394624358336,36-45,2022-02-11 09:55:00,2022-02-11 10:00:00,10,Morning,5.0
swup426487430,26,5.0,21.175104,72.804342,21.205104,72.834342,2022-03-15,17:25:00,17:30:00,cloudy,Medium ,scooter ,Urban ,15,Grocery,False,4.560903158461034,26-35,2022-03-15 17:25:00,2022-03-15 17:30:00,17,Afternoon,5.0
oypm442675363,30,4.6,12.323978,76.627961,12.373978,76.677961,2022-04-05,21:10:00,21:15:00,sunny,Jam ,motorcycle ,Metropolitian ,15,Grocery,False,7.772241951547947,26-35,2022-04-05 21:10:00,2022-04-05 21:15:00,21,Evening,5.0
uwyb916198472,26,4.5,17.440827,78.393391,17.450827,78.403391,2022-04-01,09:30:00,09:45:00,sandstorms,Low ,motorcycle ,Metropolitian ,25,Grocery,False,1.5367917694809952,26-35,2022-04-01 09:30:00,2022-04-01 09:45:00,9,Morning,15.0
lbxb472128547,25,4.9,22.732225,75.874765,22.842225,75.984765,2022-03-27,20:30:00,20:40:00,windy,Jam ,scooter ,Metropolitian ,17,Grocery,False,16.63651695459671,18-25,2022-03-27 20:30:00,2022-03-27 20:40:00,20,Evening,10.0
bwdr025423036,27,4.9,17.422819,78.449578,17.532819,78.559578,2022-03-10,18:20:00,18:30:00,sandstorms,Medium ,motorcycle ,Metropolitian ,28,Grocery,False,16.9032932130662,26-35,2022-03-10 18:20:00,2022-03-10 18:30:00,18,Afternoon,10.0
xbup331589366,28,4.8,23.39925,85.390464,23.50925,85.500464,2022-03-08,18:25:00,18:40:00,sunny,Medium ,motorcycle ,Metropolitian ,22,Grocery,False,16.59866734050554,26-35,2022-03-08 18:25:00,2022-03-08 18:40:00,18,Afternoon,15.0
juwg528230665,36,4.8,0.0,0.0,0.07,0.07,2022-03-23,19:40:00,19:50:00,stormy,Jam ,scooter ,Metropolitian ,27,Grocery,False,11.007734763744617,36-45,2022-03-23 19:40:00,2022-03-23 19:50:00,19,Evening,10.0
llvz083378557,22,4.8,11.008638,76.984311,11.068638,77.044311,2022-03-09,19:55:00,20:10:00,sunny,Jam ,scooter ,Metropolitian ,17,Grocery,False,9.348325936764454,18-25,2022-03-09 19:55:00,2022-03-09 20:10:00,20,Evening,15.0
simd143212536,20,4.9,11.022477,76.995667,11.052477,77.025667,2022-03-21,18:35:00,18:45:00,fog,Medium ,motorcycle ,Metropolitian ,22,Grocery,False,4.674172124263269,18-25,2022-03-21 18:35:00,2022-03-21 18:45:00,18,Afternoon,10.0
vrqj047443134,25,4.9,0.0,0.0,0.03,0.03,2022-04-05,22:00:00,22:10:00,fog,Jam ,motorcycle ,Metropolitian ,32,Grocery,False,4.717601092054723,18-25,2022-04-05 22:00:00,2022-04-05 22:10:00,22,Evening,10.0
tmzp926684659,28,4.0,17.428294,78.404423,17.508294,78.484423,2022-03-25,20:30:00,20:45:00,stormy,Jam ,motorcycle ,Metropolitian ,32,Grocery,False,12.29361121840287,26-35,2022-03-25 20:30:00,2022-03-25 20:45:00,20,Evening,15.0
nhyh509612536,20,4.5,19.065838,72.832658,19.195838,72.962658,2022-03-06,20:50:00,21:05:00,sunny,Jam ,scooter ,Metropolitian ,22,Grocery,False,19.886444745109216,18-25,2022-03-06 20:50:00,2022-03-06 21:05:00,21,Evening,15.0
eeqd618069112,23,4.9,12.326356,76.619103,12.456356,76.749103,2022-03-16,20:25:00,20:35:00,sunny,Jam ,scooter ,Metropolitian ,22,Grocery,False,20.206226468830582,18-25,2022-03-16 20:25:00,2022-03-16 20:35:00,20,Evening,10.0
wrsu169527134,39,4.1,0.0,0.0,0.07,0.07,2022-03-10,19:35:00,19:45:00,stormy,Jam ,scooter ,Metropolitian ,43,Grocery,False,11.007734763744617,36-45,2022-03-10 19:35:00,2022-03-10 19:45:00,19,Evening,10.0
qiix331826049,30,4.2,22.744648,75.894377,22.834648,75.984377,2022-03-04,18:55:00,19:00:00,cloudy,Medium ,scooter ,Metropolitian ,40,Grocery,False,13.611585111772158,26-35,2022-03-04 18:55:00,2022-03-04 19:00:00,19,Evening,5.0
uscb585258172,21,4.9,12.972532,77.608179,13.052532,77.688179,2022-03-06,22:15:00,22:20:00,stormy,Low ,van,Metropolitian ,18,Grocery,False,12.419794286435744,18-25,2022-03-06 22:15:00,2022-03-06 22:20:00,22,Evening,5.0
kcku702290706,30,4.3,17.440827,78.393391,17.450827,78.403391,2022-03-01,08:30:00,08:45:00,windy,Low ,motorcycle ,Urban ,22,Grocery,False,1.5367917694809952,26-35,2022-03-01 08:30:00,2022-03-01 08:45:00,8,Morning,15.0
imka775243631,32,4.7,22.311358,73.164798,22.371358,73.224798,2022-03-24,18:25:00,18:30:00,cloudy,Medium ,motorcycle ,Metropolitian ,16,Grocery,False,9.087980108212484,26-35,2022-03-24 18:25:00,2022-03-24 18:30:00,18,Afternoon,5.0
hdfp873360113,33,3.9,26.913726,75.75282,27.043726,75.88282,2022-03-04,21:30:00,21:35:00,sandstorms,Jam ,scooter ,Metropolitian ,44,Grocery,False,19.362561679297382,26-35,2022-03-04 21:30:00,2022-03-04 21:35:00,21,Evening,5.0
ylez272133561,31,4.0,19.221315,72.862381,19.281315,72.922381,2022-03-03,19:10:00,19:20:00,sandstorms,Jam ,motorcycle ,Metropolitian ,33,Grocery,False,9.175193844437826,26-35,2022-03-03 19:10:00,2022-03-03 19:20:00,19,Evening,10.0
